time,avg_diff,avg_gas_limit,avg_gas_used,avg_trans_count
2018-06-18 01:00:00+00:00,3390500989624245,7997081.213740457,6328504.824427483,96.473282442748
2018-06-18 02:00:00+00:00,3438597572527894,7995170.845283013,5451246.962264148,108.52830188679242
2018-06-18 03:00:00+00:00,3431177572391699,7992936.4957265,6057545.863247863,110.4059829059829
2018-06-18 04:00:00+00:00,3429335421490676,7997464.382470115,6472332.768924305,96.6374501992032
2018-06-18 05:00:00+00:00,3439916668733451,7998886.199999998,6965405.796153847,138.60769230769236
2018-06-18 06:00:00+00:00,3402108867663960,7996758.366071426,6640633.580357144,127.73660714285705
2018-06-18 07:00:00+00:00,3420619685910023,7997775.816733068,7124189.191235058,132.96414342629487
2018-06-18 08:00:00+00:00,3400225561583456,7998636.041860464,6989823.027906974,141.8558139534883
2018-06-18 09:00:00+00:00,3338567376664545,7995395.495726496,7279872.0982906,126.26495726495732
2018-06-18 10:00:00+00:00,3351460298948455,7998311.988372091,7119233.527131787,129.79457364341076
2018-06-18 11:00:00+00:00,3405865328258362,7997181.382113818,6869851.544715449,116.64227642276431
2018-06-18 12:00:00+00:00,3373470478216202,7996015.816593888,7158348.340611354,142.14410480349346
2018-06-18 13:00:00+00:00,3394338716128056,7995071.300380227,6829918.931558935,124.20152091254752
2018-06-18 14:00:00+00:00,3391136923852449,7997256.311740886,7290783.493927125,136.2995951417005
2018-06-18 15:00:00+00:00,3389541769655956,7997884.690677968,7006229.440677967,136.89406779661013
2018-06-18 16:00:00+00:00,3380078134098798,7995540.568548387,6842029.766129035,134.9879032258065
2018-06-18 17:00:00+00:00,3376314278211994,7996536.348360656,7524982.282786885,150.27459016393433
2018-06-18 18:00:00+00:00,3366292392765518,7996788.487999998,7123010.312000001,130.88400000000004
2018-06-18 19:00:00+00:00,3350682402689817,7995757.643776824,6603258.669527902,107.92703862660949
2018-06-18 20:00:00+00:00,3334453061455892,7998629.230468751,6975341.175781249,90.96874999999999
2018-06-18 21:00:00+00:00,3397129746636887,7998057.815602833,6954594.3404255295,73.88652482269505
2018-06-18 22:00:00+00:00,3484640936096484,7997787.185185184,6991499.437037035,86.65555555555545
2018-06-18 23:00:00+00:00,3499623722608612,7996766.801724135,7189257.112068963,92.50862068965515
2018-06-19 00:00:00+00:00,3464331549293165,7997566.817073169,6961390.719512196,99.45934959349592
2018-06-19 01:00:00+00:00,3466899217707420,7995824.868421052,7025342.605263159,135.88157894736833
2018-06-19 02:00:00+00:00,3430543495508675,7997707.868525895,7166422.119521911,142.2709163346614
2018-06-19 03:00:00+00:00,3444432926053576,7996353.618852459,6969937.139344268,127.5081967213115
2018-06-19 04:00:00+00:00,3462905963389849,7995704.6587301595,7026386.904761905,125.53174603174604
2018-06-19 05:00:00+00:00,3490082468477105,7998115.321138208,7134439.593495936,134.8943089430894
2018-06-19 06:00:00+00:00,3447041011673978,7998035.762114537,7237336.383259911,127.12334801762117
2018-06-19 07:00:00+00:00,3448635228309855,7997630.079831933,7265715.294117645,137.22268907563026
2018-06-19 08:00:00+00:00,3418453390122446,7997702.154506434,7562796.55364807,177.99570815450633
2018-06-19 09:00:00+00:00,3413409391908723,7996482.660633485,7489167.063348417,188.89592760180994
2018-06-19 10:00:00+00:00,3405576885080236,7999284.769811321,7223702.728301883,149.98490566037722
2018-06-19 11:00:00+00:00,3445165997075864,7995171.148936172,7759961.357446809,149.68510638297857
2018-06-19 12:00:00+00:00,3407500137856406,7998751.846808514,7340035.451063827,151.82978723404256
2018-06-19 13:00:00+00:00,3418697032552896,7997173.830039527,7259341.529644268,131.7114624505928
2018-06-19 14:00:00+00:00,3429550930718100,7998544.840909088,6772523.056818181,123.28787878787875
2018-06-19 15:00:00+00:00,3478640606278153,7995947.752941178,7200956.07843137,126.44313725490194
2018-06-19 16:00:00+00:00,3521062372573679,7997766.576131689,7507944.518518516,140.92181069958838
2018-06-19 17:00:00+00:00,3500263350725929,7998199.259574468,7612086.872340425,138.6085106382978
2018-06-19 18:00:00+00:00,3471593449984242,7997559.995670999,6963650.705627706,134.7056277056277
2018-06-19 19:00:00+00:00,3418788888663788,7998147.409909911,7076040.427927927,130.54504504504507
2018-06-19 20:00:00+00:00,3375478316920909,7995555.70386266,6900809.939914165,115.77682403433475
2018-06-19 21:00:00+00:00,3343943237274049,7998109.403508772,7076418.280701749,111.49561403508767
2018-06-19 22:00:00+00:00,3346084407465610,7996339.590909094,6676712.257575757,103.6704545454545
2018-06-19 23:00:00+00:00,3394959605932929,7995130.403162058,6720397.695652172,124.68379446640303
2018-06-20 00:00:00+00:00,3420472963459219,7998291.897119344,7155660.213991772,109.67489711934157
2018-06-20 01:00:00+00:00,3413351034797399,7995939.231075699,6970212.326693226,123.75697211155381
2018-06-20 02:00:00+00:00,3449459307013056,7997153.352941175,7230138.491596638,147.8193277310924
2018-06-20 03:00:00+00:00,3420100865037290,7997701.431034484,7625899.780172412,154.5344827586206
2018-06-20 04:00:00+00:00,3387289597871571,7992079.224066391,7515927.580912861,147.21576763485496
2018-06-20 05:00:00+00:00,3395344048547730,7995992.714285714,7300665.400000006,157.53061224489792
2018-06-20 06:00:00+00:00,3409462672991897,7995112.248945149,7100809.860759493,148.4008438818565
2018-06-20 07:00:00+00:00,3398737090284030,7997072.692622949,7397319.4918032745,142.0368852459016
2018-06-20 08:00:00+00:00,3401428953491843,7996528.995744676,7415890.246808514,165.36595744680847
2018-06-20 09:00:00+00:00,3349379747652776,7996905.054298644,7597074.085972853,154.6425339366516
2018-06-20 10:00:00+00:00,3339896451589854,7997152.800000003,7108678.995999999,148.92799999999997
2018-06-20 11:00:00+00:00,3334993764296153,7996158.721238941,7389914.809734516,137.82743362831872
2018-06-20 12:00:00+00:00,3327862477602212,7997625.265560165,7289463.531120332,151.18257261410787
2018-06-20 13:00:00+00:00,3306822774530611,7997857.485232065,7209160.295358646,141.6919831223629
2018-06-20 14:00:00+00:00,3294947109589255,7996249.442060086,7332916.746781117,145.38626609442062
2018-06-20 15:00:00+00:00,3331684493348631,7996054.563829787,6973878.205673757,127.70567375886526
2018-06-20 16:00:00+00:00,3357138447230497,7998323.263829785,7325229.5404255325,140.54468085106382
2018-06-20 17:00:00+00:00,3351935691406744,7996249.14901961,7323327.82745098,133.89803921568634
2018-06-20 18:00:00+00:00,3364088317774619,7997424.125523011,7579093.602510462,133.4811715481171
2018-06-20 19:00:00+00:00,3367194170348211,7996626.211382112,7194395.390243901,126.5975609756097
2018-06-20 20:00:00+00:00,3363646347827580,7998149.086206897,7380176.75862069,119.4396551724138
2018-06-20 21:00:00+00:00,3392083063273845,7997928.8313253,7377176.606425704,119.45783132530123
2018-06-20 22:00:00+00:00,3392260565877703,7996433.930232557,7196248.751937985,119.86046511627904
2018-06-20 23:00:00+00:00,3445044477943427,7998253.407114626,7276297.660079053,120.58893280632418
2018-06-21 00:00:00+00:00,3447028924749130,7996555.159362552,6989302.94820717,114.34661354581674
2018-06-21 01:00:00+00:00,3459875113571761,7998046.480158729,7129485.861111108,128.48015873015876
2018-06-21 02:00:00+00:00,3512352564293905,7994675.764478765,6866001.868725871,132.35521235521233
2018-06-21 03:00:00+00:00,3531720913766600,7998136.742971892,7425335.232931733,140.96787148594376
2018-06-21 04:00:00+00:00,3544881765931614,7996463.820083677,7253651.928870294,150.8619246861926
2018-06-21 05:00:00+00:00,3537236832451153,7997723.817021275,7155782.782978723,156.26808510638298
2018-06-21 06:00:00+00:00,3535117737138327,7998627.917748919,7117855.168831166,137.3506493506493
2018-06-21 07:00:00+00:00,3500187127973536,7998950.062745105,7414137.01960784,148.80784313725485
2018-06-21 08:00:00+00:00,3490291765226677,7997817.662447256,7512451.012658232,157.85232067510552
2018-06-21 09:00:00+00:00,3456757881486693,7996252.635593217,7206569.262711865,140.51271186440678
2018-06-21 10:00:00+00:00,3447423404730251,7998029.688034187,7114276.431623927,132.39743589743594
2018-06-21 11:00:00+00:00,3398059838665446,7996746.968253966,6888010.8968253955,116.79761904761905
2018-06-21 12:00:00+00:00,3424971771793031,7996841.90650406,7350131.630081301,119.15040650406507
2018-06-21 13:00:00+00:00,3430702614189500,7999013.064885496,7201015.759541988,121.55343511450384
2018-06-21 14:00:00+00:00,3457989319156541,7998544.427983538,7335194.234567901,131.1810699588478
2018-06-21 15:00:00+00:00,3465072395011650,7997931.554216869,7707650.341365462,129.64658634538156
2018-06-21 16:00:00+00:00,3448564136833752,7996888.147982059,7148459.695067264,128.61883408071748
2018-06-21 17:00:00+00:00,3390510908476025,7996385.245762713,7313725.694915256,132.57627118644058
2018-06-21 18:00:00+00:00,3389499475174011,7998428.478599221,7525827.941634245,140.60700389105068
2018-06-21 19:00:00+00:00,3437073300136491,7996393.54435484,7301620.850806454,101.08870967741937
2018-06-21 20:00:00+00:00,3442346373432621,7998374.855967084,6821709.037037038,106.94650205761315
2018-06-21 21:00:00+00:00,3427632008205675,7997729.790123456,7106541.053497946,108.72839506172834
2018-06-21 22:00:00+00:00,3389074809917493,7996712.841463414,6787374.398373982,94.75609756097565
2018-06-21 23:00:00+00:00,3401172996843709,7998794.605691054,6775542.390243905,105.38617886178858
2018-06-22 00:00:00+00:00,3438696362013062,7997420.0169491535,6591713.372881357,128.1186440677966
2018-06-22 01:00:00+00:00,3436272067605215,7997766.857723579,7359170.174796754,135.8902439024391
2018-06-22 02:00:00+00:00,3441581818870604,7996797.18828452,7403041.20083682,133.15899581589952
2018-06-22 03:00:00+00:00,3454964984583457,7997115.3385214,7013020.42023346,140.6770428015563
2018-06-22 04:00:00+00:00,3464450652842886,7996121.742616037,7348506.312236287,160.37130801687772
2018-06-22 05:00:00+00:00,3444542209987570,7997710.056034483,7304133.577586205,147.28448275862067
2018-06-22 06:00:00+00:00,3432970555708774,7995952.601694919,7290990.190677966,143.58050847457628
2018-06-22 07:00:00+00:00,3429397553894584,7997804.479338845,7136271.619834706,149.59090909090912
2018-06-22 08:00:00+00:00,3420377095169894,7994816.953974895,7165198.117154807,159.7573221757323
2018-06-22 09:00:00+00:00,3399116678304295,7997439.292792791,7235193.67117117,131.11261261261257
2018-06-22 10:00:00+00:00,3398151381498463,7996212.487903227,6711212.185483868,132.79032258064532
2018-06-22 11:00:00+00:00,3340729218078666,7997051.394736841,7364735.719298245,169.14035087719284
2018-06-22 12:00:00+00:00,3366029875051355,7997740.405737707,7349682.024590162,146.07377049180343
2018-06-22 13:00:00+00:00,3377578916634959,7998427.793388431,7022319.5,146.87190082644614
2018-06-22 14:00:00+00:00,3392684567772735,7995066.729838712,6912633.524193547,133.18548387096783
2018-06-22 15:00:00+00:00,3406115687168977,7997507.0602409635,6942520.309236948,131.99196787148603
2018-06-22 16:00:00+00:00,3433963700198473,7996339.173913042,7059398.7747035595,129.92490118577058
2018-06-22 17:00:00+00:00,3422779764523073,7998796.0,6917565.382608697,124.77826086956522
2018-06-22 18:00:00+00:00,3405215258956410,7997238.99186992,7093254.280487806,123.12601626016257
2018-06-22 19:00:00+00:00,3416377237181760,7997386.847107439,6775828.227272728,105.09504132231403
2018-06-22 20:00:00+00:00,3433670524807849,7997975.429118772,7162853.409961685,99.55555555555564
2018-06-22 21:00:00+00:00,3498829842319427,7997613.758865249,7115172.109929075,89.74468085106378
2018-06-22 22:00:00+00:00,3529593390739981,7995948.510638297,6954834.5872340435,110.05106382978735
2018-06-22 23:00:00+00:00,3498934579725378,7996984.314159295,6346788.420353979,116.0929203539823
2018-06-23 00:00:00+00:00,3445583619688782,7996548.982142861,7343142.566964282,146.78125
2018-06-23 01:00:00+00:00,3380596189631820,7998443.042553191,6759943.085106379,119.57021276595748
2018-06-23 02:00:00+00:00,3346075108569569,7996577.772925765,7098537.087336248,134.43668122270748
2018-06-23 03:00:00+00:00,3307924126210399,7996997.792372883,6990939.326271185,136.1906779661018
2018-06-23 04:00:00+00:00,3267822710799066,7997866.855263159,6560870.706140354,137.8157894736842
2018-06-23 05:00:00+00:00,3278046267732575,7997940.45679012,6679135.716049383,151.62962962962962
2018-06-23 06:00:00+00:00,3277135205320308,7998213.277777776,6240755.825396825,111.80952380952391
2018-06-23 07:00:00+00:00,3290589481019062,7997373.12698413,6558934.202380954,125.03174603174614
2018-06-23 08:00:00+00:00,3314823219750585,7998071.215447155,6173847.317073171,134.7113821138211
2018-06-23 09:00:00+00:00,3347419905170334,7997355.160784313,6914295.729411766,142.59215686274518
2018-06-23 10:00:00+00:00,3345258483225692,7997271.767346939,7004110.473469384,130.23265306122448
2018-06-23 11:00:00+00:00,3373265445898432,7996847.737903227,6602554.237903223,112.39516129032262
2018-06-23 12:00:00+00:00,3436453535095190,7997476.392086332,6682024.316546764,111.20143884892086
2018-06-23 13:00:00+00:00,3467182369315537,7995773.580912863,6939519.3485477185,127.90456431535279
2018-06-23 14:00:00+00:00,3444759934490702,7998966.8405172415,6989102.44396552,126.41810344827586
2018-06-23 15:00:00+00:00,3364437067852730,7995362.322033898,6854858.224576268,102.06779661016941
2018-06-23 16:00:00+00:00,3411659054383071,7997665.574712642,6420237.547892723,99.70498084291187
2018-06-23 17:00:00+00:00,3434709423030007,7994129.928853757,5852432.549407114,101.9288537549407
2018-06-23 18:00:00+00:00,3446208864615769,7996780.786561264,5833067.588932805,85.93280632411064
2018-06-23 19:00:00+00:00,3466466046081688,7997311.468253966,5502982.210317463,92.20238095238096
2018-06-23 20:00:00+00:00,3453921151220293,7997163.235059761,5364293.517928286,88.98007968127487
2018-06-23 21:00:00+00:00,3499351066444910,7996799.164335665,4804644.381118886,76.00349650349652
2018-06-23 22:00:00+00:00,3537866868496325,7996396.05676856,5418282.986899565,83.74235807860263
2018-06-23 23:00:00+00:00,3502252532399141,7996874.035019455,5060547.859922177,76.22178988326851
2018-06-24 00:00:00+00:00,3492201172240892,7996326.784313721,4811798.101960781,79.65098039215685
2018-06-24 01:00:00+00:00,3521145764310699,7996082.322580649,5835758.669354837,93.83064516129032
2018-06-24 02:00:00+00:00,3510755345157438,7996809.117886175,6303290.752032523,110.21138211382112
2018-06-24 03:00:00+00:00,3493557108409841,7998116.2605042,6634803.470588241,108.93697478991591
2018-06-24 04:00:00+00:00,3473213900209329,7992451.120481929,7079818.811244979,163.02008032128523
2018-06-24 05:00:00+00:00,3485719363663886,7997831.736842106,6793644.71659919,125.55870445344136
2018-06-24 06:00:00+00:00,3471467894397090,7998029.855967073,6798490.296296298,126.5555555555556
2018-06-24 07:00:00+00:00,3485460111806494,7997109.442307688,6505455.349999999,122.38846153846153
2018-06-24 08:00:00+00:00,3471018390186138,7999149.130044844,7095087.704035874,155.32286995515696
2018-06-24 09:00:00+00:00,3455383899802148,7997651.133858267,7025130.562992124,119.0236220472441
2018-06-24 10:00:00+00:00,3445623234331267,7998090.137777778,6854534.817777778,122.79111111111112
2018-06-24 11:00:00+00:00,3428762323473747,7998718.04149378,6756972.3983402485,116.01659751037343
2018-06-24 12:00:00+00:00,3418266920246744,7996792.77966102,6798191.88983051,114.47457627118642
