,avg_diff,avg_gas_limit,avg_gas_used,avg_trans_count,time
13019,3095891600774551.943089431,7996791.109756099,6931853.959349592,121.51626016260164,2018-04-13 11:00:06+00:00
13020,3102810136198113.097959184,7995645.240816324,6788392.248979592,118.97142857142853,2018-04-13 12:00:02+00:00
13021,3064830663309278.421940928,7992621.603375529,7425448.713080167,151.70886075949372,2018-04-13 13:00:52+00:00
13022,3101318653981278.657480315,7997758.944881887,7204758.1811023615,127.61811023622047,2018-04-13 14:00:04+00:00
13023,3121812107641256.270833333,7997108.458333333,7273923.125000001,136.3708333333334,2018-04-13 15:00:09+00:00
13024,3142335211933929.146938776,7995710.085714287,7193497.787755103,177.8204081632654,2018-04-13 16:00:21+00:00
13025,3120440441158895.388646288,7996697.38427948,7085276.27074236,125.24017467248908,2018-04-13 17:00:06+00:00
13026,3101357457563320.3187251,7996020.956175293,6709911.924302788,98.62549800796808,2018-04-13 18:00:08+00:00
13027,3092066428210825.18220339,7996755.644067794,7390346.4279661,102.33474576271189,2018-04-13 19:00:44+00:00
13028,3050752784441778.296943231,7995956.393013101,6582929.943231436,95.96943231441048,2018-04-13 20:00:01+00:00
13029,3070016771324210.731800766,7991497.528735632,6256451.088122606,88.183908045977,2018-04-13 21:00:00+00:00
13030,3080264489347327.898832685,7995952.976653697,5932072.805447471,94.64591439688715,2018-04-13 22:00:21+00:00
13031,3101787033200903.128404669,7994572.019455252,5933440.252918289,81.59922178988327,2018-04-13 23:00:02+00:00
13032,3117449453411589.34375,7994066.058593743,6306916.089843749,101.18359374999993,2018-04-14 00:00:15+00:00
13033,3146454469344332.466386555,7995438.155462185,6188919.584033611,95.3991596638655,2018-04-14 01:00:14+00:00
13034,3099893571621132.166007905,7991747.976284588,6016185.960474311,96.07905138339919,2018-04-14 02:00:10+00:00
13035,3129221951828010.821862348,7994003.279352226,6200006.62348178,94.42510121457488,2018-04-14 03:00:12+00:00
13036,3123590508270934.023346304,7996652.848249026,6109909.8326848205,94.136186770428,2018-04-14 04:00:20+00:00
13037,3122688993837984.696035242,7997362.753303965,6909927.960352422,144.03083700440524,2018-04-14 05:00:10+00:00
13038,3114198979384738.768939394,7997834.549242423,7149618.928030307,112.39393939393936,2018-04-14 06:00:16+00:00
13039,3114370387778888.233333333,7990643.120833332,6555128.229166662,108.29583333333335,2018-04-14 07:00:10+00:00
13040,3112636343186523.209606987,7997306.0786026195,7014015.624454144,139.9126637554585,2018-04-14 08:00:07+00:00
13041,3101254264831184.615062762,7995424.702928866,6602324.71966527,129.05020920502088,2018-04-14 09:00:13+00:00
13042,3111027195487091.468253968,7996618.1428571455,6439119.305555559,100.74603174603175,2018-04-14 10:00:02+00:00
13043,3131897355102710.380952381,7990392.146520146,5853738.619047619,86.71794871794866,2018-04-14 11:00:08+00:00
13044,3158354518788860.942386831,7998187.078189298,6592107.205761316,117.23045267489711,2018-04-14 12:00:16+00:00
13045,3150042374079661.218623482,7997725.186234816,6439893.404858302,115.21052631578942,2018-04-14 13:00:09+00:00
13046,3113579509007105.582608696,7997043.42173913,6441814.343478261,114.78260869565216,2018-04-14 14:00:39+00:00
13047,3141249630755681.385826772,7993918.196850395,6350054.397637797,110.94881889763784,2018-04-14 15:00:04+00:00
13048,3162056998886950.275862069,7994708.743295021,6390037.819923376,101.92337164750957,2018-04-14 16:00:01+00:00
13049,3169693488056085.712550607,7995673.376518218,6239171.90688259,93.49392712550608,2018-04-14 17:00:02+00:00
13050,3194467948029782.83805668,7996304.117408911,6467690.275303644,91.89473684210526,2018-04-14 18:00:00+00:00
13051,3159268845779112.075555556,7989648.759999997,6358599.9244444445,94.43555555555552,2018-04-14 19:00:06+00:00
13052,3117117898036983.882591093,7996724.7813765155,5734813.967611336,93.44534412955467,2018-04-14 20:00:01+00:00
13053,3162669784126614.782608696,7996068.2608695645,5109952.481884058,85.47463768115935,2018-04-14 21:00:02+00:00
13054,3122595570314337.211009174,7994158.288990827,5387500.041284402,86.09633027522939,2018-04-14 22:00:00+00:00
13055,3094860108247257.809716599,7995907.8663967615,5679445.226720647,80.34817813765186,2018-04-14 23:00:04+00:00
13056,3092750433270663.75,7994638.701612902,5572283.245967744,84.12903225806453,2018-04-15 00:00:08+00:00
13057,3110778830142408.664092664,7995928.660231661,6528079.100386101,128.3166023166023,2018-04-15 01:00:08+00:00
13058,3163328107408992.357400722,7994937.920577617,5236908.750902529,91.17328519855596,2018-04-15 02:00:05+00:00
13059,3184341958288295.536885246,7994892.295081968,5689694.823770493,84.31557377049185,2018-04-15 03:00:29+00:00
13060,3166359190638494.942622951,7994562.348360654,5765595.372950819,88.19262295081974,2018-04-15 04:00:07+00:00
13061,3143450385921050.158119658,7996905.025641023,6214807.25641025,144.04273504273496,2018-04-15 05:00:32+00:00
13062,3135231418398650.049792531,7997207.659751039,5503153.784232363,98.61825726141075,2018-04-15 06:00:05+00:00
13063,3116779014638913.635193133,7992259.969957084,6012321.077253218,114.2618025751073,2018-04-15 07:00:18+00:00
13064,3130627678682085.034883721,7996292.275193805,5920524.934108525,120.2248062015504,2018-04-15 08:00:01+00:00
13065,3143761483526567.995983936,7997188.662650598,5982682.285140556,121.33734939759033,2018-04-15 09:00:13+00:00
13066,3164678406076469.434108527,7995931.767441862,6120241.244186049,101.43798449612403,2018-04-15 10:00:34+00:00
13067,3164945382721200.966386555,7994872.840336137,6820520.201680677,103.83613445378153,2018-04-15 11:00:09+00:00
13068,3125414523599565.808695652,7993515.595652173,7046120.00434783,113.39130434782606,2018-04-15 12:00:04+00:00
13069,3101179918984899.137096774,7997024.991935487,6939340.137096774,112.35080645161293,2018-04-15 13:00:04+00:00
13070,3098110547245186.122881356,7992916.491525423,6662682.843220339,115.27542372881356,2018-04-15 14:00:05+00:00
13071,3091326262872003.522267206,7991455.376518217,6848280.481781378,109.73279352226722,2018-04-15 15:00:06+00:00
13072,3120476113865846.689138577,7997117.273408239,6406678.191011242,100.59550561797757,2018-04-15 16:00:13+00:00
13073,3142679393481643.050420168,7993854.462184874,6125821.180672268,100.8823529411765,2018-04-15 17:00:21+00:00
13074,3147302734103772.212121212,7994662.359848483,6574978.556818182,101.13636363636374,2018-04-15 18:00:03+00:00
13075,3160914388620757.379032258,7997573.29032258,6486540.120967746,101.32661290322582,2018-04-15 19:00:06+00:00
13076,3174914485858401.434262948,7996242.163346619,6419871.051792831,94.8804780876494,2018-04-15 20:00:15+00:00
13077,3155188875469862.266949153,7995904.627118642,6218515.720338989,101.71186440677968,2018-04-15 21:00:07+00:00
13078,3139425420210470.136929461,7997088.614107884,6802162.759336101,91.68464730290454,2018-04-15 22:00:05+00:00
13079,3122401095540246.7,7996168.884000003,7210673.927999999,85.856,2018-04-15 23:00:45+00:00
13080,3098720409906398.116182573,7994436.153526974,7263353.120331946,94.54356846473028,2018-04-16 00:00:18+00:00
13081,3104287499241610.724137931,7996172.7701149415,7050552.298850576,101.50574712643683,2018-04-16 01:00:02+00:00
13082,3098181802438727.832653061,7997290.199999998,6873858.820408166,120.80000000000004,2018-04-16 02:00:05+00:00
13083,3116965730187389.81027668,7996955.173913043,6692805.43083004,100.78260869565223,2018-04-16 03:00:20+00:00
13084,3123383665815511.931726908,7994570.999999998,6817939.7630522065,97.15261044176702,2018-04-16 04:00:13+00:00
13085,3119842938813748.495934959,7997482.686991869,7264902.939024389,118.34959349593497,2018-04-16 05:00:18+00:00
13086,3101694525705718.921161826,7996853.282157679,7231152.622406638,116.58921161825725,2018-04-16 06:00:04+00:00
13087,3075018133220706.328828829,7996348.427927932,7396660.054054053,115.44594594594595,2018-04-16 07:00:30+00:00
13088,3034336131680458.041666667,7997538.045833334,6923032.283333334,133.03333333333333,2018-04-16 08:00:05+00:00
13089,3054775745829817.396,7995478.2679999955,7304267.988,133.216,2018-04-16 09:00:05+00:00
13090,3083860924718353.036144578,7994857.554216866,7313665.34136546,126.23694779116465,2018-04-16 10:00:00+00:00
13091,3133433820470169.682481752,7995810.211678834,6853665.069343069,107.00729927007292,2018-04-16 11:00:12+00:00
13092,3170413437216974.050632911,7997261.105485233,7334848.510548523,133.5864978902954,2018-04-16 12:00:04+00:00
13093,3154080037396491.038626609,7996493.622317595,7085401.3133047195,133.17167381974244,2018-04-16 13:00:05+00:00
13094,3128565741018008.150862069,7997770.0086206915,7471176.340517241,132.8017241379309,2018-04-16 14:00:27+00:00
13095,3143080750623052.731060606,7993164.678030306,7340722.034090905,110.8674242424242,2018-04-16 15:00:04+00:00
13096,3137389871376327.1875,7996257.566964288,7217776.544642854,130.40625000000003,2018-04-16 16:00:04+00:00
13097,3075756612135692.690909091,7998356.090909092,7174561.195454546,117.5318181818182,2018-04-16 17:00:35+00:00
13098,3084761090070974.381679389,7996198.671755722,6828086.343511449,99.35496183206104,2018-04-16 18:00:17+00:00
13099,3097814654561979.146443515,7996855.70711297,6976377.9707113,110.43514644351467,2018-04-16 19:00:06+00:00
13100,3111274091862343.874045802,7996525.973282442,6581424.832061068,111.2786259541985,2018-04-16 20:00:04+00:00
13101,3145031796229883.606870229,7996260.041984734,6309185.385496185,88.64122137404581,2018-04-16 21:00:07+00:00
13102,3150316622239271.4125,7988469.070833335,6030611.762500004,88.29999999999997,2018-04-16 22:00:01+00:00
13103,3171316687176461.755244755,7996856.66783217,6409619.706293707,81.05244755244757,2018-04-16 23:00:00+00:00
13104,3190831684964158.760869565,7997754.595652173,6740161.765217391,99.28695652173907,2018-04-17 00:00:11+00:00
13105,3160361127319528.16015625,7993585.988281252,6586898.632812504,101.31640624999994,2018-04-17 01:00:45+00:00
13106,3175616384748117.756972112,7997212.0159362545,6598184.274900395,134.03585657370525,2018-04-17 02:00:04+00:00
13107,3190342620475343.750988142,7995551.762845851,6729018.541501975,123.97628458498019,2018-04-17 03:00:38+00:00
13108,3181889130292005.088,7996942.188000004,6255994.884000003,129.91599999999994,2018-04-17 04:00:00+00:00
13109,3204193491934012.061983471,7996151.561983468,6619097.49586777,116.58677685950413,2018-04-17 05:00:04+00:00
13110,3209947768634989.156,7996274.868000002,6899685.5200000005,147.32799999999995,2018-04-17 06:00:19+00:00
13111,3191771994584051.256302521,7997234.373949579,7324858.836134452,151.8445378151261,2018-04-17 07:00:01+00:00
13112,3164874735458958.378504673,7994848.957943924,7377304.915887851,152.42990654205613,2018-04-17 08:00:05+00:00
13113,3122456871056411.279835391,7995793.432098765,7266365.358024692,136.02057613168725,2018-04-17 09:00:09+00:00
13114,3114040647954427.544715447,7997215.373983738,6959161.475609754,125.71951219512192,2018-04-17 10:01:09+00:00
13115,3101729357230494.213333333,7997279.142222219,7082863.084444446,132.00000000000003,2018-04-17 11:00:09+00:00
13116,3050489054553928.351598174,7995043.525114159,7356291.319634707,134.3607305936073,2018-04-17 12:00:08+00:00
13117,3048986837932794.748091603,7996017.022900765,7372560.099236641,145.74809160305344,2018-04-17 13:00:04+00:00
13118,3082272786851456.311965812,7996044.320512818,7124229.880341878,136.79914529914532,2018-04-17 14:01:07+00:00
13119,3074537823731645.642241379,7997853.275862071,7390358.4094827585,158.64655172413788,2018-04-17 15:00:18+00:00
13120,3050011900259863.832635983,7995840.598326357,7112022.0753138065,180.76987447698727,2018-04-17 16:00:19+00:00
13121,3067298863981670.642857143,7996855.1309523815,6683195.257936507,109.92460317460316,2018-04-17 17:00:04+00:00
13122,3062596104297911.3375,7994833.987500003,6863991.72083333,115.20416666666662,2018-04-17 18:00:10+00:00
13123,3086954825663625.324723247,7996753.940959413,6705909.439114392,111.94095940959416,2018-04-17 19:00:08+00:00
13124,3120499558828784.489959839,7996150.120481925,6607695.108433732,109.53815261044174,2018-04-17 20:00:08+00:00
13125,3176035818796870.197674419,7996305.414728682,6778805.976744185,95.71317829457361,2018-04-17 21:00:08+00:00
13126,3180751378895591.405982906,7993120.850427348,7177552.863247865,105.08119658119656,2018-04-17 22:00:07+00:00
13127,3174208913042498.336032389,7997770.506072878,7171247.805668016,110.12550607287446,2018-04-17 23:00:10+00:00
13128,3181277172256769.859375,7995778.31640625,6728026.726562502,92.66015624999999,2018-04-18 00:00:12+00:00
13129,3184782661068646.647058824,7997372.2549019605,6818713.513725486,94.79607843137258,2018-04-18 01:00:02+00:00
13130,3200031782996521.388663968,7997915.927125506,7005014.931174086,143.59919028340073,2018-04-18 02:01:05+00:00
13131,3196066544505427.594827586,7996979.2543103425,7073279.586206897,127.53879310344828,2018-04-18 03:00:08+00:00
13132,3171358820866104.669387755,7995890.175510207,7065186.987755102,121.82857142857145,2018-04-18 04:00:17+00:00
13133,3179285175707627.546296296,7997554.574074075,7077233.314814813,117.17592592592594,2018-04-18 05:00:18+00:00
13134,3133571810029994.474358974,7997823.354700857,7486758.564102561,146.45299145299143,2018-04-18 06:00:17+00:00
13135,3071992160266674.00952381,7996729.9333333345,7506180.990476192,145.79047619047623,2018-04-18 07:00:20+00:00
13136,3018923218501113.863070539,7997533.431535268,7568929.82572614,132.4896265560166,2018-04-18 08:00:09+00:00
13137,3051257917151028.484962406,7995343.868421053,7162689.304511278,120.00375939849623,2018-04-18 09:00:05+00:00
13138,3085470800304374.650862069,7997952.030172414,7525666.331896549,126.46551724137929,2018-04-18 10:00:43+00:00
13139,3048486817656177.983333333,7996743.200000001,7316333.925000002,127.80833333333332,2018-04-18 11:00:38+00:00
13140,3060844128316943.527027027,7995763.310810811,7287253.0180180175,156.13963963963968,2018-04-18 12:00:07+00:00
13141,3057578831747273.556451613,7996245.403225804,7393630.233870969,133.66129032258064,2018-04-18 13:00:21+00:00
13142,3040545654830123.683333333,7998368.779166668,7392335.608333332,131.9333333333333,2018-04-18 14:00:08+00:00
13143,3012542716257146.21888412,7996571.896995707,7455766.579399146,116.81545064377676,2018-04-18 15:00:05+00:00
13144,3020948916225553.13618677,7998899.8754863795,7355821.52140078,119.83657587548643,2018-04-18 16:00:25+00:00
13145,3034646303839324.844537815,7996272.72689076,7333975.869747895,117.85714285714289,2018-04-18 17:00:04+00:00
13146,3001664057879131.395744681,7998626.136170213,7292501.744680852,116.32340425531912,2018-04-18 18:00:01+00:00
13147,3026282729994276.18972332,7997258.3162055295,6927673.181818181,114.48221343873514,2018-04-18 19:00:02+00:00
13148,3024169298683906.855967078,7997528.259259257,7444774.164609054,114.05761316872425,2018-04-18 20:00:16+00:00
13149,3028371700440758.467811159,7995845.248927038,7148188.587982832,114.88412017167383,2018-04-18 21:00:13+00:00
13150,3004779922307682.696202532,7996406.029535863,7258574.662447256,103.49789029535866,2018-04-18 22:00:01+00:00
13151,3046227259184350.414893617,7997693.156028369,6614552.631205676,90.70212765957446,2018-04-18 23:00:05+00:00
13152,3108515794512759.464944649,7997717.568265684,6513059.084870847,99.140221402214,2018-04-19 00:00:16+00:00
13153,3130427687226729.630434783,7995976.443478263,7167247.969565216,112.40434782608702,2018-04-19 01:00:19+00:00
13154,3095331593687356.995708155,7997615.652360515,7581403.291845491,123.4163090128755,2018-04-19 02:00:00+00:00
13155,3108479933908249.894117647,7995823.976470589,7478593.1843137285,117.35686274509807,2018-04-19 03:00:01+00:00
13156,3138312698102443.8671875,7996039.820312496,7267272.843750008,130.28515624999994,2018-04-19 04:00:03+00:00
13157,3099150230994355.287671233,7997143.324200913,7529848.680365296,151.66666666666663,2018-04-19 05:00:03+00:00
13158,3057570088489630.944680851,7996305.127659571,7529578.885106381,149.7531914893617,2018-04-19 06:00:03+00:00
13159,3041392024330026.896995708,7995574.52360515,7381640.91416309,159.6909871244635,2018-04-19 07:00:05+00:00
13160,3038396311526895.289915966,7996088.882352942,7299802.306722695,161.80252100840335,2018-04-19 08:00:30+00:00
13161,3070703735047129.11372549,7997324.72156863,7409099.333333337,177.87450980392165,2018-04-19 09:00:15+00:00
13162,3076633246322080.512931034,7998029.512931037,7496574.056034478,177.7456896551724,2018-04-19 10:00:31+00:00
13163,3068235459090401.153508772,7998028.096491226,7409566.171052636,172.2105263157894,2018-04-19 11:00:08+00:00
13164,3054837179180547.25877193,7993991.877192981,7334037.1447368385,156.5482456140351,2018-04-19 12:00:10+00:00
13165,3057505674837849.483739837,7996014.760162599,7144129.5203252025,142.32520325203248,2018-04-19 13:00:08+00:00
13166,3071657377581213.589519651,7997166.126637558,7614725.925764189,152.9606986899563,2018-04-19 14:00:13+00:00
13167,3101175471385859.451882845,7993232.000000002,7083173.150627614,143.82008368200832,2018-04-19 15:00:02+00:00
13168,3092968792394740.857758621,7995677.728448275,7229997.594827586,146.40517241379308,2018-04-19 16:00:08+00:00
13169,3095825929853291.666666667,7994694.7023809515,6844614.591269842,150.8452380952383,2018-04-19 17:00:21+00:00
13170,3116104542929305.169354839,7997296.379032256,7466489.209677417,144.54435483870964,2018-04-19 18:00:31+00:00
13171,3120878670232709.066390041,7998474.46473029,7498452.15767635,146.21576763485476,2018-04-19 19:00:28+00:00
13172,3130096395623864.047244094,7998077.582677161,6762234.799212596,116.39370078740157,2018-04-19 20:00:23+00:00
13173,3152881731368436.453125,7994799.179687499,6898914.238281249,106.97265625000006,2018-04-19 21:00:06+00:00
13174,3157300182594911.94488189,7997513.0708661415,7554931.874015749,107.21259842519686,2018-04-19 22:00:04+00:00
13175,3156006743892208.552845528,7996127.508130083,7234909.81300813,131.01219512195127,2018-04-19 23:00:08+00:00
13176,3194911399584021.852140078,7994461.603112841,7104810.7821011655,135.12062256809347,2018-04-20 00:00:04+00:00
13177,3211792875975190.435897436,7996523.500000004,7261438.666666667,134.67948717948718,2018-04-20 01:00:03+00:00
13178,3116206278815514.966666667,7996317.204761903,7587091.742857144,173.02857142857147,2018-04-20 02:00:56+00:00
13179,3070039484271373.654867257,7996119.265486722,7353744.194690262,146.6548672566372,2018-04-20 03:00:07+00:00
13180,3071370797660638.163346614,7996872.625498012,7440366.05577689,185.0478087649402,2018-04-20 04:00:05+00:00
13181,3092878213396317.406374502,7994081.490039845,7330754.812749004,181.8406374501991,2018-04-20 05:00:13+00:00
13182,3107303714968832.902654867,7996660.225663717,7460265.446902656,202.10619469026537,2018-04-20 06:00:05+00:00
13183,3057558460771028.615740741,7993636.365740742,7171217.643518516,182.375,2018-04-20 07:00:12+00:00
13184,3017579525306974.486607143,7997572.50892857,7348804.241071426,169.59374999999986,2018-04-20 08:00:22+00:00
13185,3001151450520876.456692913,7994938.866141736,6990173.6023622025,166.57874015748027,2018-04-20 09:00:01+00:00
13186,3028489677007312.827272727,7994267.66818182,7148706.968181817,151.48181818181817,2018-04-20 10:00:19+00:00
13187,2980251009966851.192982456,7997705.008771929,7585130.37280702,142.28508771929825,2018-04-20 11:00:08+00:00
13188,2993218294169764.033613445,7997328.991596639,7216625.718487392,141.93277310924364,2018-04-20 12:00:34+00:00
13189,2986929110418962.172690763,7998094.417670682,7521533.983935744,132.29317269076301,2018-04-20 13:00:04+00:00
13190,3030235394108062.53968254,7995718.5317460345,7496349.511904765,120.80555555555557,2018-04-20 14:00:07+00:00
13191,3050467376367262.551020408,7998851.2653061235,7555911.204081632,122.9591836734694,2018-04-20 15:00:11+00:00
13192,3090003393743793.395061728,7997218.724279836,7506979.92592593,137.16872427983532,2018-04-20 16:00:13+00:00
13193,3061039252246275.168032787,7996762.106557377,7483793.647540981,105.92213114754097,2018-04-20 17:00:06+00:00
13194,3093883943680112.670731707,7996209.284552847,7169981.5894308975,104.3130081300813,2018-04-20 18:00:03+00:00
13195,3067161504560200.788617886,7996732.178861789,7233573.491869922,121.61382113821143,2018-04-20 19:00:36+00:00
13196,3075202567294726.436213992,7998672.930041153,7215972.242798353,140.8724279835392,2018-04-20 20:00:02+00:00
13197,3091849988362216.767634855,7996185.1078838175,7273558.543568464,137.195020746888,2018-04-20 21:00:19+00:00
13198,3099887622815929.951020408,7996941.334693876,7393298.930612247,135.52653061224495,2018-04-20 22:00:02+00:00
13199,3090796228026827.986725664,7997145.017699114,7373079.402654866,135.97345132743374,2018-04-20 23:00:11+00:00
13200,3096720508320474.317829457,7998099.689922482,7082441.228682174,130.70542635658921,2018-04-21 00:00:01+00:00
13201,3133842638695667.800796813,7996340.223107568,6923503.75697211,120.59362549800802,2018-04-21 01:00:00+00:00
13202,3132595862034327.427419355,7998520.866935487,7099741.439516131,141.00806451612908,2018-04-21 02:00:03+00:00
13203,3110741912448300.46122449,7997346.032653065,7260184.375510205,139.64489795918377,2018-04-21 03:00:08+00:00
13204,3126140961249450.735042735,7997036.927350425,6853304.743589741,125.77350427350423,2018-04-21 04:00:00+00:00
13205,3109864133928869.142276423,7996722.963414635,7327394.589430894,155.09756097560978,2018-04-21 05:00:31+00:00
13206,3117024088335878.911392405,7997047.523206755,6911221.725738394,141.82700421940925,2018-04-21 06:00:01+00:00
13207,3118198684081742.93902439,7997372.394308945,7276857.060975609,131.8089430894308,2018-04-21 07:00:07+00:00
13208,3117841322144165.827272727,7997709.1909090895,7461619.97272727,176.59999999999997,2018-04-21 08:00:06+00:00
13209,3102221109775265.856573705,7994766.374501989,7197233.5697211195,167.76892430278883,2018-04-21 09:00:08+00:00
13210,3129518157359139.513944223,7997203.665338645,7089364.828685258,139.45816733067733,2018-04-21 10:00:05+00:00
13211,3148679615819534.253112033,7997406.336099586,6612117.385892119,117.37759336099587,2018-04-21 11:00:36+00:00
13212,3125524592190477.315315315,7996793.806306306,6946634.05405405,124.22522522522519,2018-04-21 12:00:00+00:00
13213,3123379564944023.675373134,7997045.89925373,6537876.018656719,105.79104477611938,2018-04-21 13:00:03+00:00
13214,3197196366085808.943609023,7997369.093984962,6809105.05263158,115.20300751879694,2018-04-21 14:00:23+00:00
13215,3256322221082406.321138211,7995287.922764228,7369070.439024389,134.46747967479683,2018-04-21 15:00:16+00:00
13216,3257389349874734.617283951,7997707.514403289,7236514.522633744,124.29218106995896,2018-04-21 16:00:46+00:00
13217,3245244811919047.169491525,7998484.656779663,7206128.300847463,133.42796610169484,2018-04-21 17:00:08+00:00
13218,3263746737849604.761133603,7996688.959514172,6660437.923076923,107.0485829959514,2018-04-21 18:00:04+00:00
13219,3223187434769985.898039216,7994961.952941177,6247034.223529414,101.01568627450979,2018-04-21 19:00:17+00:00
13220,3246614603199692.415019763,7996559.525691697,5911243.4940711465,104.32015810276681,2018-04-21 20:00:18+00:00
13221,3252183361710199.839662447,7996650.945147676,6311885.873417716,112.93670886075951,2018-04-21 21:00:04+00:00
13222,3211923854450877.4,7996891.837499998,6503151.0583333345,100.9958333333333,2018-04-21 22:00:24+00:00
13223,3190094381582663.834710744,7998300.293388433,6344447.057851234,99.62809917355374,2018-04-21 23:00:07+00:00
13224,3204724867949262.992565056,7997806.249070632,6075339.687732345,96.63940520446103,2018-04-22 00:00:41+00:00
13225,3197103946318206.569444444,7996504.888888887,6763911.712962963,120.28703703703704,2018-04-22 01:00:10+00:00
13226,3148746343542174.959183673,7997008.208163264,6511625.946938778,120.70204081632654,2018-04-22 02:00:30+00:00
13227,3153406182450689.023904382,7996523.912350599,6326628.808764943,118.00398406374505,2018-04-22 03:00:04+00:00
13228,3196635979767811.116981132,7997927.739622641,6644362.96981132,112.73207547169804,2018-04-22 04:00:04+00:00
13229,3156269432902953.976076555,7998796.200956941,7463658.440191391,148.11004784688987,2018-04-22 05:00:40+00:00
13230,3118681591594390.724576271,7997794.5169491535,7223276.3050847445,148.9957627118645,2018-04-22 06:00:27+00:00
13231,3089163633181331.793991416,7996028.596566522,7272168.815450644,148.27896995708159,2018-04-22 07:00:05+00:00
13232,3053807229233875.136986301,7997650.7397260275,7139108.698630137,169.43835616438352,2018-04-22 08:00:15+00:00
13233,3025800862466713.192156863,7996552.482352941,7440096.78431373,143.59999999999994,2018-04-22 09:00:08+00:00
13234,3054777420713748.388663968,7996577.732793519,7372173.4048583,129.30364372469637,2018-04-22 10:00:05+00:00
13235,3055676322285632.26394052,7994424.884758366,6848114.524163566,115.9256505576208,2018-04-22 11:00:14+00:00
13236,3106027257006978.4375,7994076.324218747,7179138.449218746,130.58203124999997,2018-04-22 12:00:04+00:00
13237,3111560446717768.425619835,7998536.45867769,7452325.599173552,131.54958677685946,2018-04-22 13:00:01+00:00
13238,3129912539558700.988461538,7990467.903846153,7327071.307692306,133.6230769230769,2018-04-22 14:00:22+00:00
13239,3160583852643137.75862069,7996588.357758624,7549533.2887931075,150.99137931034483,2018-04-22 15:00:13+00:00
13240,3168954250487806.655430712,7996143.116104867,6785417.516853928,130.69288389513113,2018-04-22 16:00:00+00:00
13241,3208323149799507.300395257,7997367.853754941,6866370.430830035,118.83399209486166,2018-04-22 17:00:04+00:00
13242,3194190545177394.751152074,7996843.986175112,7069462.442396313,129.8479262672811,2018-04-22 18:00:15+00:00
13243,3158865251598835.071428571,7996525.726190476,7001298.7380952425,128.68650793650798,2018-04-22 19:00:26+00:00
13244,3200209618961384.612546125,7997941.169741697,6356576.992619926,108.17343173431738,2018-04-22 20:00:10+00:00
13245,3221004702715033.96,7997251.095999997,6518328.248000001,105.95999999999995,2018-04-22 21:00:00+00:00
13246,3196477737739594.558441558,7998693.588744587,6828702.956709957,121.64069264069265,2018-04-22 22:00:22+00:00
13247,3206085514727570.299610895,7995569.361867707,6498832.19066148,100.3696498054475,2018-04-22 23:00:22+00:00
13248,3174586222776633.793991416,7996778.587982832,6737886.167381975,111.81974248927035,2018-04-23 00:00:13+00:00
13249,3177091927368151.39688716,7997128.762645919,6621200.420233468,110.98832684824907,2018-04-23 01:00:06+00:00
13250,3180873651150474.581300813,7998000.727642274,7203438.243902433,129.528455284553,2018-04-23 02:00:13+00:00
13251,3199458016742418.860557769,7997074.549800798,6966711.003984066,118.99601593625498,2018-04-23 03:00:09+00:00
13252,3201825310742212.174107143,7996434.245535718,6986457.575892857,136.40625000000003,2018-04-23 04:00:15+00:00
13253,3188097714647558.804780876,7994966.422310755,7056231.442231074,149.65737051792829,2018-04-23 05:00:02+00:00
13254,3168616782779234.805907173,7996642.527426158,7174577.4345991565,162.68354430379753,2018-04-23 06:00:00+00:00
13255,3162007778400490.927350427,7997544.782051282,6870944.170940168,151.45726495726495,2018-04-23 07:00:08+00:00
13256,3151655875279608.13253012,7996898.012048191,7006743.377510036,175.02008032128518,2018-04-23 08:00:11+00:00
13257,3165278504548100.926724138,7996767.982758616,7417830.793103451,155.24137931034466,2018-04-23 09:00:18+00:00
13258,3168332433223104.268292683,7997607.6951219505,7219665.487804879,147.72357723577235,2018-04-23 10:00:04+00:00
13259,3169654953366837.163934426,7997894.868852458,7192948.327868857,154.0286885245903,2018-04-23 11:00:01+00:00
13260,3170574886858255.983122363,7996100.987341772,7435572.675105486,158.43037974683543,2018-04-23 12:00:04+00:00
13261,3175241175558625.790123457,7995671.251028803,7308683.065843617,148.00823045267487,2018-04-23 13:00:10+00:00
13262,3188848550727749.699604743,7997180.545454548,7268915.620553359,147.60079051383394,2018-04-23 14:00:05+00:00
13263,3220907737786325,7994590.334801762,7316154.409691629,162.74889867841412,2018-04-23 15:00:05+00:00
13264,3188951891005721.495454545,7998204.168181824,7275458.131818183,161.1045454545455,2018-04-23 16:00:21+00:00
13265,3167932120207272.707112971,7997179.631799162,7033821.359832634,139.71966527196648,2018-04-23 17:00:11+00:00
13266,3168800074790682.160714286,7996384.89732143,7183156.169642852,138.48660714285708,2018-04-23 18:00:06+00:00
13267,3173359308851865.937984496,7996726.8837209325,6763253.3449612465,121.62403100775188,2018-04-23 19:00:01+00:00
13268,3194733693243309.47008547,7996047.538461539,7032996.782051284,126.76495726495725,2018-04-23 20:00:30+00:00
13269,3186930630935733.22745098,7991611.6313725505,6347166.28627451,113.20392156862744,2018-04-23 21:00:24+00:00
13270,3200867868349540.072033898,7998203.91525424,6482089.974576272,116.2627118644068,2018-04-23 22:00:05+00:00
13271,3207613371835013.239837398,7991035.105691055,6465931.117886177,105.3658536585366,2018-04-23 23:01:06+00:00
